cat,lon,lat
2,-73.80374834,40.76439328
2,-73.79816848,40.76439328
2,-73.79258862,40.76439328
2,-73.78700876,40.76439328
2,-73.78142890000001,40.76439328
2,-73.77584904000001,40.76439328
1,-73.77026918,40.76439328
2,-73.76468932,40.76439328
2,-73.75910946,40.76439328
2,-73.75352960000001,40.76439328
0,-73.74794974000001,40.76439328
2,-73.74236988,40.76439328
2,-73.73679002,40.76439328
2,-73.73121016,40.76439328
2,-73.7256303,40.76439328
2,-73.94324484,40.760200260000005
2,-73.93766498000001,40.760200260000005
2,-73.93208512000001,40.760200260000005
4,-73.92650526,40.760200260000005
2,-73.9209254,40.760200260000005
1,-73.91534554,40.760200260000005
1,-73.90976568,40.760200260000005
2,-73.90418582000001,40.760200260000005
2,-73.89860596,40.760200260000005
2,-73.8930261,40.760200260000005
2,-73.88744624,40.760200260000005
2,-73.88186638,40.760200260000005
2,-73.87628652000001,40.760200260000005
2,-73.87070666000001,40.760200260000005
0,-73.8651268,40.760200260000005
2,-73.85954694,40.760200260000005
2,-73.85396708,40.760200260000005
2,-73.84838722,40.760200260000005
2,-73.84280736000001,40.760200260000005
2,-73.83722750000001,40.760200260000005
2,-73.83164764,40.760200260000005
1,-73.82606778,40.760200260000005
0,-73.82048792,40.760200260000005
0,-73.81490806000001,40.760200260000005
0,-73.80932820000001,40.760200260000005
2,-73.80374834,40.760200260000005
2,-73.79816848,40.760200260000005
2,-73.79258862,40.760200260000005
2,-73.78700876,40.760200260000005
2,-73.78142890000001,40.760200260000005
2,-73.77584904000001,40.760200260000005
1,-73.77026918,40.760200260000005
2,-73.76468932,40.760200260000005
2,-73.75910946,40.760200260000005
2,-73.75352960000001,40.760200260000005
2,-73.74794974000001,40.760200260000005
2,-73.74236988,40.760200260000005
2,-73.73679002,40.760200260000005
2,-73.73121016,40.760200260000005
2,-73.7256303,40.760200260000005
2,-73.72005044000001,40.760200260000005
2,-73.71447058000001,40.760200260000005
2,-73.9488247,40.75600724
2,-73.94324484,40.75600724
2,-73.93766498000001,40.75600724
2,-73.93208512000001,40.75600724
0,-73.92650526,40.75600724
1,-73.9209254,40.75600724
2,-73.91534554,40.75600724
2,-73.90976568,40.75600724
2,-73.90418582000001,40.75600724
2,-73.89860596,40.75600724
2,-73.8930261,40.75600724
4,-73.88744624,40.75600724
1,-73.88186638,40.75600724
2,-73.87628652000001,40.75600724
2,-73.87070666000001,40.75600724
2,-73.8651268,40.75600724
2,-73.85954694,40.75600724
2,-73.85396708,40.75600724
1,-73.84838722,40.75600724
2,-73.84280736000001,40.75600724
2,-73.83722750000001,40.75600724
0,-73.83164764,40.75600724
2,-73.82606778,40.75600724
4,-73.82048792,40.75600724
4,-73.81490806000001,40.75600724
2,-73.80932820000001,40.75600724
1,-73.80374834,40.75600724
2,-73.79816848,40.75600724
2,-73.79258862,40.75600724
2,-73.78700876,40.75600724
2,-73.78142890000001,40.75600724
2,-73.77584904000001,40.75600724
2,-73.77026918,40.75600724
2,-73.76468932,40.75600724
2,-73.75910946,40.75600724
2,-73.75352960000001,40.75600724
2,-73.74794974000001,40.75600724
2,-73.74236988,40.75600724
2,-73.73679002,40.75600724
2,-73.73121016,40.75600724
2,-73.7256303,40.75600724
2,-73.72005044000001,40.75600724
2,-73.71447058000001,40.75600724
2,-73.70889072,40.75600724
2,-73.9488247,40.75181422
2,-73.94324484,40.75181422
2,-73.93766498000001,40.75181422
1,-73.93208512000001,40.75181422
2,-73.92650526,40.75181422
2,-73.9209254,40.75181422
2,-73.91534554,40.75181422
2,-73.90976568,40.75181422
1,-73.90418582000001,40.75181422
3,-73.89860596,40.75181422
2,-73.8930261,40.75181422
2,-73.88744624,40.75181422
0,-73.88186638,40.75181422
4,-73.87628652000001,40.75181422
0,-73.87070666000001,40.75181422
1,-73.8651268,40.75181422
2,-73.85954694,40.75181422
2,-73.85396708,40.75181422
2,-73.84838722,40.75181422
2,-73.84280736000001,40.75181422
2,-73.83722750000001,40.75181422
0,-73.83164764,40.75181422
1,-73.82606778,40.75181422
2,-73.82048792,40.75181422
2,-73.81490806000001,40.75181422
2,-73.80932820000001,40.75181422
2,-73.80374834,40.75181422
2,-73.79816848,40.75181422
2,-73.79258862,40.75181422
2,-73.78700876,40.75181422
2,-73.78142890000001,40.75181422
2,-73.77584904000001,40.75181422
2,-73.77026918,40.75181422
2,-73.76468932,40.75181422
2,-73.75910946,40.75181422
2,-73.75352960000001,40.75181422
2,-73.74794974000001,40.75181422
2,-73.74236988,40.75181422
2,-73.73679002,40.75181422
2,-73.73121016,40.75181422
2,-73.7256303,40.75181422
2,-73.72005044000001,40.75181422
2,-73.71447058000001,40.75181422
1,-73.70889072,40.75181422
2,-73.70331086,40.75181422
1,-73.95440456,40.747621200000005
0,-73.9488247,40.747621200000005
1,-73.94324484,40.747621200000005
2,-73.93766498000001,40.747621200000005
2,-73.93208512000001,40.747621200000005
1,-73.92650526,40.747621200000005
2,-73.9209254,40.747621200000005
0,-73.91534554,40.747621200000005
2,-73.90976568,40.747621200000005
2,-73.90418582000001,40.747621200000005
3,-73.89860596,40.747621200000005
2,-73.8930261,40.747621200000005
1,-73.88744624,40.747621200000005
0,-73.88186638,40.747621200000005
2,-73.87628652000001,40.747621200000005
2,-73.87070666000001,40.747621200000005
2,-73.8651268,40.747621200000005
1,-73.85954694,40.747621200000005
2,-73.85396708,40.747621200000005
2,-73.84838722,40.747621200000005
2,-73.84280736000001,40.747621200000005
2,-73.83722750000001,40.747621200000005
2,-73.83164764,40.747621200000005
2,-73.82606778,40.747621200000005
4,-73.82048792,40.747621200000005
2,-73.81490806000001,40.747621200000005
2,-73.80932820000001,40.747621200000005
2,-73.80374834,40.747621200000005
2,-73.79816848,40.747621200000005
2,-73.79258862,40.747621200000005
2,-73.78700876,40.747621200000005
2,-73.78142890000001,40.747621200000005
2,-73.77584904000001,40.747621200000005
2,-73.77026918,40.747621200000005
2,-73.76468932,40.747621200000005
2,-73.75910946,40.747621200000005
2,-73.75352960000001,40.747621200000005
2,-73.74794974000001,40.747621200000005
2,-73.74236988,40.747621200000005
2,-73.73679002,40.747621200000005
2,-73.73121016,40.747621200000005
2,-73.7256303,40.747621200000005
2,-73.72005044000001,40.747621200000005
1,-73.71447058000001,40.747621200000005
2,-73.70889072,40.747621200000005
2,-73.70331086,40.747621200000005
1,-73.95998442,40.74342818
2,-73.95440456,40.74342818
2,-73.9488247,40.74342818
2,-73.94324484,40.74342818
2,-73.93766498000001,40.74342818
2,-73.93208512000001,40.74342818
2,-73.92650526,40.74342818
1,-73.9209254,40.74342818
2,-73.91534554,40.74342818
2,-73.90976568,40.74342818
2,-73.90418582000001,40.74342818
0,-73.89860596,40.74342818
2,-73.8930261,40.74342818
3,-73.88744624,40.74342818
0,-73.88186638,40.74342818
0,-73.87628652000001,40.74342818
2,-73.87070666000001,40.74342818
2,-73.8651268,40.74342818
2,-73.85954694,40.74342818
1,-73.85396708,40.74342818
2,-73.84838722,40.74342818
2,-73.84280736000001,40.74342818
2,-73.83722750000001,40.74342818
2,-73.83164764,40.74342818
2,-73.82606778,40.74342818
2,-73.82048792,40.74342818
2,-73.81490806000001,40.74342818
2,-73.80932820000001,40.74342818
2,-73.80374834,40.74342818
2,-73.79816848,40.74342818
2,-73.79258862,40.74342818
2,-73.78700876,40.74342818
2,-73.78142890000001,40.74342818
0,-73.77584904000001,40.74342818
0,-73.77026918,40.74342818
2,-73.76468932,40.74342818
2,-73.75910946,40.74342818
2,-73.75352960000001,40.74342818
2,-73.74794974000001,40.74342818
2,-73.74236988,40.74342818
2,-73.73679002,40.74342818
2,-73.73121016,40.74342818
2,-73.7256303,40.74342818
2,-73.72005044000001,40.74342818
2,-73.71447058000001,40.74342818
2,-73.70889072,40.74342818
2,-73.70331086,40.74342818
1,-73.95998442,40.73923516
2,-73.9488247,40.73923516
2,-73.94324484,40.73923516
2,-73.93766498000001,40.73923516
2,-73.93208512000001,40.73923516
0,-73.92650526,40.73923516
0,-73.9209254,40.73923516
2,-73.91534554,40.73923516
2,-73.90976568,40.73923516
2,-73.90418582000001,40.73923516
2,-73.89860596,40.73923516
2,-73.8930261,40.73923516
2,-73.88744624,40.73923516
2,-73.88186638,40.73923516
0,-73.87628652000001,40.73923516
2,-73.87070666000001,40.73923516
4,-73.8651268,40.73923516
4,-73.85954694,40.73923516
0,-73.85396708,40.73923516
2,-73.84838722,40.73923516
3,-73.84280736000001,40.73923516
2,-73.83722750000001,40.73923516
2,-73.83164764,40.73923516
2,-73.82606778,40.73923516
2,-73.82048792,40.73923516
2,-73.81490806000001,40.73923516
2,-73.80932820000001,40.73923516
2,-73.80374834,40.73923516
2,-73.79816848,40.73923516
2,-73.79258862,40.73923516
2,-73.78700876,40.73923516
2,-73.78142890000001,40.73923516
2,-73.77584904000001,40.73923516
2,-73.77026918,40.73923516
2,-73.76468932,40.73923516
2,-73.75910946,40.73923516
2,-73.75352960000001,40.73923516
2,-73.74794974000001,40.73923516
2,-73.74236988,40.73923516
2,-73.73679002,40.73923516
2,-73.73121016,40.73923516
2,-73.7256303,40.73923516
2,-73.72005044000001,40.73923516
2,-73.71447058000001,40.73923516
1,-73.70889072,40.73923516
2,-73.70331086,40.73923516
2,-73.93766498000001,40.735042140000004
2,-73.93208512000001,40.735042140000004
2,-73.92650526,40.735042140000004
2,-73.9209254,40.735042140000004
2,-73.91534554,40.735042140000004
2,-73.90976568,40.735042140000004
2,-73.90418582000001,40.735042140000004
2,-73.89860596,40.735042140000004
2,-73.8930261,40.735042140000004
2,-73.88744624,40.735042140000004
2,-73.88186638,40.735042140000004
2,-73.87628652000001,40.735042140000004
2,-73.87070666000001,40.735042140000004
2,-73.8651268,40.735042140000004
2,-73.85954694,40.735042140000004
2,-73.85396708,40.735042140000004
4,-73.84838722,40.735042140000004
3,-73.84280736000001,40.735042140000004
3,-73.83722750000001,40.735042140000004
2,-73.83164764,40.735042140000004
2,-73.82606778,40.735042140000004
2,-73.82048792,40.735042140000004
2,-73.81490806000001,40.735042140000004
2,-73.80932820000001,40.735042140000004
2,-73.80374834,40.735042140000004
2,-73.79816848,40.735042140000004
2,-73.79258862,40.735042140000004
2,-73.78700876,40.735042140000004
2,-73.78142890000001,40.735042140000004
2,-73.77584904000001,40.735042140000004
2,-73.77026918,40.735042140000004
2,-73.76468932,40.735042140000004
2,-73.75910946,40.735042140000004
2,-73.75352960000001,40.735042140000004
2,-73.74794974000001,40.735042140000004
2,-73.74236988,40.735042140000004
2,-73.73679002,40.735042140000004
2,-73.73121016,40.735042140000004
2,-73.7256303,40.735042140000004
2,-73.72005044000001,40.735042140000004
2,-73.71447058000001,40.735042140000004
2,-73.70889072,40.735042140000004
2,-73.70331086,40.735042140000004
2,-73.93766498000001,40.73084912
2,-73.93208512000001,40.73084912
2,-73.92650526,40.73084912
2,-73.9209254,40.73084912
2,-73.91534554,40.73084912
2,-73.90976568,40.73084912
2,-73.90418582000001,40.73084912
2,-73.89860596,40.73084912
2,-73.8930261,40.73084912
2,-73.88744624,40.73084912
2,-73.88186638,40.73084912
0,-73.87628652000001,40.73084912
2,-73.87070666000001,40.73084912
2,-73.8651268,40.73084912
0,-73.85954694,40.73084912
2,-73.85396708,40.73084912
0,-73.84838722,40.73084912
2,-73.84280736000001,40.73084912
2,-73.83722750000001,40.73084912
2,-73.83164764,40.73084912
2,-73.82606778,40.73084912
2,-73.82048792,40.73084912
2,-73.81490806000001,40.73084912
2,-73.80932820000001,40.73084912
2,-73.80374834,40.73084912
2,-73.79816848,40.73084912
2,-73.79258862,40.73084912
2,-73.78700876,40.73084912
2,-73.78142890000001,40.73084912
2,-73.77584904000001,40.73084912
2,-73.77026918,40.73084912
2,-73.76468932,40.73084912
2,-73.75910946,40.73084912
2,-73.75352960000001,40.73084912
2,-73.74794974000001,40.73084912
2,-73.74236988,40.73084912
2,-73.73679002,40.73084912
2,-73.73121016,40.73084912
2,-73.7256303,40.73084912
2,-73.72005044000001,40.73084912
2,-73.71447058000001,40.73084912
2,-73.70889072,40.73084912
2,-73.92650526,40.7266561
2,-73.9209254,40.7266561
2,-73.91534554,40.7266561
2,-73.90976568,40.7266561
2,-73.90418582000001,40.7266561
2,-73.89860596,40.7266561
3,-73.8930261,40.7266561
0,-73.88744624,40.7266561
2,-73.88186638,40.7266561
2,-73.87628652000001,40.7266561
0,-73.87070666000001,40.7266561
2,-73.8651268,40.7266561
4,-73.85954694,40.7266561
2,-73.85396708,40.7266561
0,-73.84838722,40.7266561
2,-73.84280736000001,40.7266561
2,-73.83722750000001,40.7266561
2,-73.83164764,40.7266561
2,-73.82606778,40.7266561
2,-73.82048792,40.7266561
0,-73.81490806000001,40.7266561
2,-73.80932820000001,40.7266561
2,-73.80374834,40.7266561
2,-73.79816848,40.7266561
2,-73.79258862,40.7266561
2,-73.78700876,40.7266561
2,-73.78142890000001,40.7266561
2,-73.77584904000001,40.7266561
2,-73.77026918,40.7266561
2,-73.76468932,40.7266561
2,-73.75910946,40.7266561
2,-73.75352960000001,40.7266561
2,-73.74794974000001,40.7266561
2,-73.74236988,40.7266561
2,-73.73679002,40.7266561
2,-73.73121016,40.7266561
2,-73.7256303,40.7266561
2,-73.72005044000001,40.7266561
2,-73.9209254,40.722463080000004
2,-73.91534554,40.722463080000004
2,-73.90976568,40.722463080000004
2,-73.90418582000001,40.722463080000004
2,-73.89860596,40.722463080000004
0,-73.8930261,40.722463080000004
2,-73.88744624,40.722463080000004
2,-73.88186638,40.722463080000004
2,-73.87628652000001,40.722463080000004
2,-73.87070666000001,40.722463080000004
2,-73.8651268,40.722463080000004
2,-73.85954694,40.722463080000004
2,-73.85396708,40.722463080000004
3,-73.84838722,40.722463080000004
0,-73.84280736000001,40.722463080000004
2,-73.83722750000001,40.722463080000004
2,-73.83164764,40.722463080000004
2,-73.82606778,40.722463080000004
2,-73.82048792,40.722463080000004
2,-73.81490806000001,40.722463080000004
2,-73.80932820000001,40.722463080000004
2,-73.80374834,40.722463080000004
2,-73.79816848,40.722463080000004
2,-73.79258862,40.722463080000004
2,-73.78700876,40.722463080000004
2,-73.78142890000001,40.722463080000004
2,-73.77584904000001,40.722463080000004
2,-73.77026918,40.722463080000004
2,-73.76468932,40.722463080000004
2,-73.75910946,40.722463080000004
2,-73.75352960000001,40.722463080000004
2,-73.74794974000001,40.722463080000004
2,-73.74236988,40.722463080000004
2,-73.73679002,40.722463080000004
2,-73.73121016,40.722463080000004
2,-73.9209254,40.71827006
2,-73.91534554,40.71827006
2,-73.90976568,40.71827006
2,-73.90418582000001,40.71827006
2,-73.89860596,40.71827006
2,-73.8930261,40.71827006
2,-73.88744624,40.71827006
2,-73.88186638,40.71827006
2,-73.87628652000001,40.71827006
2,-73.87070666000001,40.71827006
2,-73.8651268,40.71827006
4,-73.85954694,40.71827006
2,-73.85396708,40.71827006
1,-73.84838722,40.71827006
1,-73.84280736000001,40.71827006
3,-73.83722750000001,40.71827006
0,-73.83164764,40.71827006
2,-73.82606778,40.71827006
2,-73.82048792,40.71827006
4,-73.81490806000001,40.71827006
2,-73.80932820000001,40.71827006
2,-73.80374834,40.71827006
2,-73.79816848,40.71827006
2,-73.79258862,40.71827006
2,-73.78700876,40.71827006
2,-73.78142890000001,40.71827006
2,-73.77584904000001,40.71827006
2,-73.77026918,40.71827006
2,-73.76468932,40.71827006
2,-73.75910946,40.71827006
2,-73.75352960000001,40.71827006
2,-73.74794974000001,40.71827006
2,-73.74236988,40.71827006
1,-73.73679002,40.71827006
2,-73.73121016,40.71827006
2,-73.9209254,40.71407704
2,-73.91534554,40.71407704
0,-73.90976568,40.71407704
2,-73.90418582000001,40.71407704
2,-73.89860596,40.71407704
2,-73.8930261,40.71407704
2,-73.88744624,40.71407704
2,-73.88186638,40.71407704
2,-73.87628652000001,40.71407704
2,-73.87070666000001,40.71407704
2,-73.8651268,40.71407704
1,-73.85954694,40.71407704
2,-73.85396708,40.71407704
2,-73.84838722,40.71407704
2,-73.84280736000001,40.71407704
2,-73.83722750000001,40.71407704
2,-73.83164764,40.71407704
2,-73.82606778,40.71407704
2,-73.82048792,40.71407704
0,-73.81490806000001,40.71407704
2,-73.80932820000001,40.71407704
0,-73.80374834,40.71407704
2,-73.79816848,40.71407704
2,-73.79258862,40.71407704
2,-73.78700876,40.71407704
1,-73.78142890000001,40.71407704
2,-73.77584904000001,40.71407704
2,-73.77026918,40.71407704
2,-73.76468932,40.71407704
2,-73.75910946,40.71407704
2,-73.75352960000001,40.71407704
0,-73.74794974000001,40.71407704
2,-73.74236988,40.71407704
2,-73.73679002,40.71407704
2,-73.73121016,40.71407704
2,-73.9209254,40.709884020000004
2,-73.91534554,40.709884020000004
2,-73.90976568,40.709884020000004
0,-73.90418582000001,40.709884020000004
2,-73.89860596,40.709884020000004
2,-73.8930261,40.709884020000004
1,-73.88744624,40.709884020000004
2,-73.88186638,40.709884020000004
2,-73.87628652000001,40.709884020000004
0,-73.87070666000001,40.709884020000004
2,-73.8651268,40.709884020000004
2,-73.85954694,40.709884020000004
2,-73.85396708,40.709884020000004
1,-73.84838722,40.709884020000004
2,-73.84280736000001,40.709884020000004
2,-73.83722750000001,40.709884020000004
2,-73.83164764,40.709884020000004
0,-73.82606778,40.709884020000004
2,-73.82048792,40.709884020000004
2,-73.81490806000001,40.709884020000004
2,-73.80932820000001,40.709884020000004
0,-73.80374834,40.709884020000004
0,-73.79816848,40.709884020000004
0,-73.79258862,40.709884020000004
2,-73.78700876,40.709884020000004
2,-73.78142890000001,40.709884020000004
0,-73.77584904000001,40.709884020000004
2,-73.77026918,40.709884020000004
0,-73.76468932,40.709884020000004
0,-73.75910946,40.709884020000004
0,-73.75352960000001,40.709884020000004
2,-73.74794974000001,40.709884020000004
2,-73.74236988,40.709884020000004
2,-73.73679002,40.709884020000004
2,-73.73121016,40.709884020000004
0,-73.91534554,40.705691
1,-73.90976568,40.705691
2,-73.90418582000001,40.705691
2,-73.89860596,40.705691
2,-73.8930261,40.705691
2,-73.88744624,40.705691
2,-73.88186638,40.705691
2,-73.87628652000001,40.705691
2,-73.87070666000001,40.705691
2,-73.8651268,40.705691
2,-73.85954694,40.705691
2,-73.85396708,40.705691
2,-73.84838722,40.705691
2,-73.84280736000001,40.705691
3,-73.83722750000001,40.705691
0,-73.83164764,40.705691
2,-73.82606778,40.705691
2,-73.82048792,40.705691
1,-73.81490806000001,40.705691
0,-73.80932820000001,40.705691
2,-73.80374834,40.705691
1,-73.79816848,40.705691
2,-73.79258862,40.705691
0,-73.78700876,40.705691
2,-73.78142890000001,40.705691
2,-73.77584904000001,40.705691
2,-73.77026918,40.705691
2,-73.76468932,40.705691
4,-73.75910946,40.705691
2,-73.75352960000001,40.705691
2,-73.74794974000001,40.705691
2,-73.74236988,40.705691
0,-73.73679002,40.705691
2,-73.73121016,40.705691
0,-73.90976568,40.70149798
0,-73.90418582000001,40.70149798
2,-73.89860596,40.70149798
2,-73.8930261,40.70149798
1,-73.88744624,40.70149798
2,-73.88186638,40.70149798
2,-73.87628652000001,40.70149798
2,-73.87070666000001,40.70149798
2,-73.8651268,40.70149798
2,-73.85954694,40.70149798
2,-73.85396708,40.70149798
2,-73.84838722,40.70149798
2,-73.84280736000001,40.70149798
2,-73.83722750000001,40.70149798
2,-73.83164764,40.70149798
4,-73.82606778,40.70149798
1,-73.82048792,40.70149798
2,-73.81490806000001,40.70149798
2,-73.80932820000001,40.70149798
2,-73.80374834,40.70149798
2,-73.79816848,40.70149798
0,-73.79258862,40.70149798
4,-73.78700876,40.70149798
2,-73.78142890000001,40.70149798
2,-73.77584904000001,40.70149798
2,-73.77026918,40.70149798
0,-73.76468932,40.70149798
2,-73.75910946,40.70149798
2,-73.75352960000001,40.70149798
4,-73.74794974000001,40.70149798
0,-73.74236988,40.70149798
2,-73.73679002,40.70149798
2,-73.73121016,40.70149798
1,-73.90418582000001,40.697304960000004
2,-73.89860596,40.697304960000004
2,-73.8930261,40.697304960000004
2,-73.88744624,40.697304960000004
2,-73.88186638,40.697304960000004
2,-73.87628652000001,40.697304960000004
2,-73.87070666000001,40.697304960000004
2,-73.8651268,40.697304960000004
2,-73.85954694,40.697304960000004
2,-73.85396708,40.697304960000004
4,-73.84838722,40.697304960000004
2,-73.84280736000001,40.697304960000004
1,-73.83722750000001,40.697304960000004
2,-73.83164764,40.697304960000004
2,-73.82606778,40.697304960000004
2,-73.82048792,40.697304960000004
3,-73.81490806000001,40.697304960000004
0,-73.80932820000001,40.697304960000004
2,-73.80374834,40.697304960000004
0,-73.79816848,40.697304960000004
0,-73.79258862,40.697304960000004
2,-73.78700876,40.697304960000004
0,-73.78142890000001,40.697304960000004
2,-73.77584904000001,40.697304960000004
0,-73.77026918,40.697304960000004
2,-73.76468932,40.697304960000004
2,-73.75910946,40.697304960000004
2,-73.75352960000001,40.697304960000004
2,-73.74794974000001,40.697304960000004
2,-73.74236988,40.697304960000004
2,-73.73679002,40.697304960000004
2,-73.73121016,40.697304960000004
1,-73.89860596,40.69311194
2,-73.8930261,40.69311194
2,-73.88744624,40.69311194
2,-73.88186638,40.69311194
1,-73.87628652000001,40.69311194
2,-73.8651268,40.69311194
1,-73.85954694,40.69311194
2,-73.85396708,40.69311194
2,-73.84838722,40.69311194
2,-73.84280736000001,40.69311194
2,-73.83722750000001,40.69311194
0,-73.83164764,40.69311194
2,-73.82606778,40.69311194
0,-73.82048792,40.69311194
2,-73.81490806000001,40.69311194
2,-73.80932820000001,40.69311194
0,-73.80374834,40.69311194
0,-73.79816848,40.69311194
2,-73.79258862,40.69311194
2,-73.78700876,40.69311194
2,-73.78142890000001,40.69311194
2,-73.77584904000001,40.69311194
2,-73.77026918,40.69311194
2,-73.76468932,40.69311194
4,-73.75910946,40.69311194
0,-73.75352960000001,40.69311194
2,-73.74794974000001,40.69311194
2,-73.74236988,40.69311194
2,-73.73679002,40.69311194
2,-73.73121016,40.69311194
2,-73.89860596,40.68891892
2,-73.8930261,40.68891892
2,-73.88744624,40.68891892
2,-73.8651268,40.68891892
0,-73.85954694,40.68891892
1,-73.85396708,40.68891892
2,-73.84838722,40.68891892
2,-73.84280736000001,40.68891892
2,-73.83722750000001,40.68891892
2,-73.83164764,40.68891892
2,-73.82606778,40.68891892
0,-73.82048792,40.68891892
0,-73.81490806000001,40.68891892
2,-73.80932820000001,40.68891892
0,-73.80374834,40.68891892
0,-73.79816848,40.68891892
0,-73.79258862,40.68891892
2,-73.78700876,40.68891892
2,-73.78142890000001,40.68891892
2,-73.77584904000001,40.68891892
2,-73.77026918,40.68891892
2,-73.76468932,40.68891892
2,-73.75910946,40.68891892
2,-73.75352960000001,40.68891892
2,-73.74794974000001,40.68891892
2,-73.74236988,40.68891892
2,-73.73679002,40.68891892
2,-73.73121016,40.68891892
4,-73.8930261,40.684725900000004
0,-73.8651268,40.684725900000004
1,-73.85954694,40.684725900000004
2,-73.85396708,40.684725900000004
2,-73.84838722,40.684725900000004
2,-73.84280736000001,40.684725900000004
2,-73.83722750000001,40.684725900000004
2,-73.83164764,40.684725900000004
0,-73.82606778,40.684725900000004
2,-73.82048792,40.684725900000004
2,-73.81490806000001,40.684725900000004
2,-73.80932820000001,40.684725900000004
2,-73.80374834,40.684725900000004
0,-73.79816848,40.684725900000004
0,-73.79258862,40.684725900000004
2,-73.78700876,40.684725900000004
2,-73.78142890000001,40.684725900000004
2,-73.77584904000001,40.684725900000004
0,-73.77026918,40.684725900000004
4,-73.76468932,40.684725900000004
2,-73.75910946,40.684725900000004
2,-73.75352960000001,40.684725900000004
2,-73.74794974000001,40.684725900000004
2,-73.74236988,40.684725900000004
2,-73.73679002,40.684725900000004
2,-73.73121016,40.684725900000004
0,-73.85954694,40.68053288
4,-73.85396708,40.68053288
2,-73.84838722,40.68053288
0,-73.84280736000001,40.68053288
2,-73.83722750000001,40.68053288
2,-73.83164764,40.68053288
0,-73.82606778,40.68053288
0,-73.82048792,40.68053288
2,-73.81490806000001,40.68053288
2,-73.80932820000001,40.68053288
2,-73.80374834,40.68053288
2,-73.79816848,40.68053288
4,-73.79258862,40.68053288
2,-73.78700876,40.68053288
2,-73.78142890000001,40.68053288
2,-73.77584904000001,40.68053288
2,-73.77026918,40.68053288
1,-73.76468932,40.68053288
2,-73.75910946,40.68053288
2,-73.75352960000001,40.68053288
0,-73.74794974000001,40.68053288
2,-73.74236988,40.68053288
2,-73.73679002,40.68053288
2,-73.73121016,40.68053288
0,-73.85954694,40.67633986
2,-73.85396708,40.67633986
2,-73.84838722,40.67633986
0,-73.84280736000001,40.67633986
2,-73.83722750000001,40.67633986
1,-73.83164764,40.67633986
1,-73.82606778,40.67633986
2,-73.82048792,40.67633986
2,-73.81490806000001,40.67633986
1,-73.80932820000001,40.67633986
0,-73.80374834,40.67633986
2,-73.79816848,40.67633986
2,-73.79258862,40.67633986
2,-73.78700876,40.67633986
0,-73.78142890000001,40.67633986
2,-73.77584904000001,40.67633986
2,-73.77026918,40.67633986
2,-73.76468932,40.67633986
2,-73.75910946,40.67633986
2,-73.75352960000001,40.67633986
2,-73.74794974000001,40.67633986
0,-73.74236988,40.67633986
2,-73.73679002,40.67633986
2,-73.73121016,40.67633986
0,-73.85954694,40.67214684
2,-73.85396708,40.67214684
2,-73.84838722,40.67214684
1,-73.84280736000001,40.67214684
2,-73.83722750000001,40.67214684
2,-73.83164764,40.67214684
2,-73.82606778,40.67214684
2,-73.82048792,40.67214684
4,-73.81490806000001,40.67214684
2,-73.80932820000001,40.67214684
2,-73.80374834,40.67214684
2,-73.79816848,40.67214684
0,-73.79258862,40.67214684
2,-73.78700876,40.67214684
2,-73.78142890000001,40.67214684
2,-73.77584904000001,40.67214684
2,-73.77026918,40.67214684
0,-73.76468932,40.67214684
0,-73.75910946,40.67214684
2,-73.75352960000001,40.67214684
2,-73.74794974000001,40.67214684
2,-73.74236988,40.67214684
2,-73.73679002,40.67214684
2,-73.73121016,40.67214684
2,-73.85396708,40.66795382
4,-73.84838722,40.66795382
2,-73.84280736000001,40.66795382
2,-73.83722750000001,40.66795382
2,-73.83164764,40.66795382
2,-73.82606778,40.66795382
2,-73.82048792,40.66795382
2,-73.81490806000001,40.66795382
2,-73.80932820000001,40.66795382
2,-73.80374834,40.66795382
2,-73.79816848,40.66795382
2,-73.79258862,40.66795382
2,-73.78700876,40.66795382
2,-73.78142890000001,40.66795382
0,-73.77584904000001,40.66795382
2,-73.77026918,40.66795382
2,-73.76468932,40.66795382
2,-73.75910946,40.66795382
2,-73.75352960000001,40.66795382
2,-73.74794974000001,40.66795382
2,-73.74236988,40.66795382
2,-73.73679002,40.66795382
2,-73.73121016,40.66795382
2,-73.85396708,40.6637608
2,-73.84838722,40.6637608
2,-73.84280736000001,40.6637608
2,-73.83722750000001,40.6637608
2,-73.83164764,40.6637608
2,-73.82606778,40.6637608
2,-73.82048792,40.6637608
2,-73.81490806000001,40.6637608
2,-73.80932820000001,40.6637608
2,-73.80374834,40.6637608
2,-73.79816848,40.6637608
2,-73.79258862,40.6637608
2,-73.78700876,40.6637608
2,-73.78142890000001,40.6637608
1,-73.77584904000001,40.6637608
2,-73.77026918,40.6637608
2,-73.76468932,40.6637608
2,-73.75910946,40.6637608
2,-73.75352960000001,40.6637608
2,-73.74794974000001,40.6637608
2,-73.74236988,40.6637608
2,-73.73679002,40.6637608
2,-73.73121016,40.6637608
2,-73.85954694,40.65956778
2,-73.85396708,40.65956778
2,-73.84838722,40.65956778
2,-73.84280736000001,40.65956778
2,-73.83722750000001,40.65956778
2,-73.83164764,40.65956778
2,-73.82606778,40.65956778
2,-73.82048792,40.65956778
2,-73.81490806000001,40.65956778
2,-73.80932820000001,40.65956778
2,-73.80374834,40.65956778
2,-73.79816848,40.65956778
2,-73.79258862,40.65956778
