X,Y,Z
0.0,0.3529572484731598,8.0
0.043478260869565216,0.5864609450337512,10.0
0.08695652173913043,0.4818836387013822,4.0
0.13043478260869565,0.5421054323368691,6.0
0.17391304347826086,0.4751237544198007,1.0
0.21739130434782608,0.42124718739954997,4.0
0.2608695652173913,0.3309996785599485,3.0
0.30434782608695654,0.22806493089038893,6.0
0.34782608695652173,0.1361555769848923,8.0
0.391304347826087,0.1027611700417872,9.0
0.43478260869565216,0.07692060430729665,7.0
0.4782608695652174,0.12092574734811953,12.0
0.5217391304347826,0.13856637737062033,9.0
0.5652173913043478,0.1988235294117647,7.0
0.6086956521739131,0.17773706203792994,12.0
0.6521739130434783,0.2135647701703632,10.0
0.6956521739130435,0.24285760205721632,4.0
0.7391304347826086,0.2858759241401479,12.0
0.782608695652174,0.2745708775313404,4.0
0.8260869565217391,0.2637769206043073,7.0
0.8695652173913043,0.25806171648987464,8.0
0.9130434782608695,0.24866280938604948,6.0
0.9565217391304348,0.29976534876245575,12.0
1.0,0.308604950176792,11.0
0.0,0.2894278367084539,6.0
0.043478260869565216,0.3605785920925747,5.0
0.08695652173913043,0.3712954034072645,2.0
0.13043478260869565,0.3503407264545162,0.0
0.17391304347826086,0.37159434265509483,1.0
0.21739130434782608,0.3436001285760205,3.0
0.2608695652173913,0.3004114432658309,2.0
0.30434782608695654,0.2468884603021536,5.0
0.34782608695652173,0.2514496946319511,12.0
0.391304347826087,0.21099646415943427,9.0
0.43478260869565216,0.23927354548376725,9.0
0.4782608695652174,0.17269045323047247,10.0
0.5217391304347826,0.23386049501767917,12.0
0.5652173913043478,0.2447058823529412,16.0
0.6086956521739131,0.25773706203792995,10.0
0.6521739130434783,0.24885888781742205,6.0
0.6956521739130435,0.2652105432336869,7.0
0.7391304347826086,0.2976406300225008,9.0
0.782608695652174,0.3133944069431051,9.0
0.8260869565217391,0.270835744133719,6.0
0.8695652173913043,0.31453230472516874,11.0
0.9130434782608695,0.3180745740919319,12.0
0.9565217391304348,0.3138829958212793,10.0
1.0,0.3874284795885567,11.0
0.0,0.3670748955319833,13.0
0.043478260869565216,0.41234329797492764,6.0
0.08695652173913043,0.4183542269366763,3.0
0.13043478260869565,0.4126936676309868,3.0
0.17391304347826086,0.416300225008036,1.0
0.21739130434782608,0.3577177756348441,3.0
0.2608695652173913,0.3145290903246544,5.0
0.30434782608695654,0.23630022500803596,4.0
0.34782608695652173,0.20556734169077465,7.0
0.391304347826087,0.1992317582770813,17.0
0.43478260869565216,0.17456766313082606,19.0
0.4782608695652174,0.2079845708775313,18.0
0.5217391304347826,0.22327225972356152,17.0
0.5652173913043478,0.24,12.0
0.6086956521739131,0.2847958855673417,13.0
0.6521739130434783,0.30297653487624554,14.0
0.6956521739130435,0.2652105432336869,12.0
0.7391304347826086,0.30587592414014786,18.0
0.782608695652174,0.32398264223722273,12.0
0.8260869565217391,0.2978945676631308,10.0
0.8695652173913043,0.3192381870781099,15.0
0.9130434782608695,0.29807457409193183,17.0
0.9565217391304348,0.312706525233044,14.0
1.0,0.32507553841208614,17.0
0.0,0.27648666023786567,9.0
0.043478260869565216,0.31704918032786883,6.0
0.08695652173913043,0.33835422693667633,3.0
0.13043478260869565,0.36092896174863387,3.0
0.17391304347826086,0.3386531661845066,2.0
0.21739130434782608,0.3883060109289617,3.0
0.2608695652173913,0.38511732561877204,10.0
0.30434782608695654,0.45159434265509485,9.0
0.34782608695652173,0.3596849887495982,15.0
0.391304347826087,0.4839376406300225,22.0
0.43478260869565216,0.546332369013179,19.0
0.4782608695652174,0.4679845708775313,26.0
0.5217391304347826,0.5079781420765027,11.0
0.5652173913043478,0.5552941176470588,22.0
0.6086956521739131,0.5000900032144006,8.0
0.6521739130434783,0.5065059466409515,12.0
0.6956521739130435,0.513445837351334,16.0
0.7391304347826086,0.4835229829636773,12.0
0.782608695652174,0.5510414657666345,16.0
0.8260869565217391,0.614365155898425,16.0
0.8695652173913043,0.6215911282545804,11.0
0.9130434782608695,0.5357216329154613,17.0
0.9565217391304348,0.49976534876245576,8.0
1.0,0.5309578913532625,8.0
0.0,0.3647219543555127,2.0
0.043478260869565216,0.40057859209257474,3.0
0.08695652173913043,0.38776599164255865,5.0
0.13043478260869565,0.39034072645451623,2.0
0.17391304347826086,0.3974766955962713,1.0
0.21739130434782608,0.42948248151719703,2.0
0.2608695652173913,0.6427643844423014,4.0
0.30434782608695654,0.7821825779492123,13.0
0.34782608695652173,0.7608614593378334,15.0
0.391304347826087,0.9757023465123754,19.0
0.43478260869565216,0.8251558984249437,14.0
0.4782608695652174,0.778572806171649,19.0
0.5217391304347826,0.697389906782385,24.0
0.5652173913043478,1.0,18.0
0.6086956521739131,0.6577370620379299,9.0
0.6521739130434783,0.7888588878174221,10.0
0.6956521739130435,0.5663870138219222,15.0
0.7391304347826086,0.6129347476695597,19.0
0.782608695652174,0.6428061716489875,10.0
0.8260869565217391,0.642600450016072,15.0
0.8695652173913043,0.5462970106075217,10.0
0.9130434782608695,0.5416039858566377,11.0
0.9565217391304348,0.4280006428801028,14.0
1.0,0.40272259723561554,19.0
0.0,0.35413371906139507,15.0
0.043478260869565216,0.32999035679845706,4.0
0.08695652173913043,0.37364834458373514,4.0
0.13043478260869565,0.36563484410157504,3.0
0.17391304347826086,0.3727708132433301,0.0
0.21739130434782608,0.4306589521054323,0.0
0.2608695652173913,0.42982320797171325,7.0
0.30434782608695654,0.4292414014786242,13.0
0.34782608695652173,0.5455673416907747,20.0
0.391304347826087,0.5521729347476696,14.0
0.43478260869565216,0.5922147219543554,11.0
0.4782608695652174,0.5609257473481195,9.0
0.5217391304347826,0.47856637737062035,18.0
0.5652173913043478,0.528235294117647,15.0
0.6086956521739131,0.405972356155577,14.0
0.6521739130434783,0.4947412407585985,11.0
0.6956521739130435,0.4993281902925104,13.0
0.7391304347826086,0.4446994535519126,13.0
0.782608695652174,0.4828061716489875,15.0
0.8260869565217391,0.44142397942783673,12.0
0.8695652173913043,0.49100289296046284,13.0
0.9130434782608695,0.3968981035036966,32.0
0.9565217391304348,0.34447123111539696,15.0
1.0,0.3097814207650273,16.0
0.0,0.27648666023786567,7.0
0.043478260869565216,0.293519768563163,2.0
0.08695652173913043,0.33482481517197044,7.0
0.13043478260869565,0.3326936676309868,1.0
0.17391304347826086,0.3692414014786242,2.0
0.21739130434782608,0.3741883638701382,7.0
0.2608695652173913,0.3545290903246544,4.0
0.30434782608695654,0.3939472838315654,19.0
0.34782608695652173,0.4090967534554805,16.0
0.391304347826087,0.4274670523947284,29.0
0.43478260869565216,0.4792735454837672,22.0
0.4782608695652174,0.5597492767598843,20.0
0.5217391304347826,0.49386049501767915,22.0
0.5652173913043478,0.3847058823529412,10.0
0.6086956521739131,0.38832529733204757,16.0
0.6521739130434783,0.3594471231115397,19.0
0.6956521739130435,0.4075634844101575,12.0
0.7391304347826086,0.4035229829636773,18.0
0.782608695652174,0.4086885245901639,9.0
0.8260869565217391,0.3578945676631308,12.0
0.8695652173913043,0.375708775313404,18.0
0.9130434782608695,0.3086628093860495,19.0
0.9565217391304348,0.25976534876245577,12.0
1.0,0.2838990678238508,8.0
0.0,0.25295724847315976,7.0
0.043478260869565216,0.3029315332690453,4.0
0.08695652173913043,0.35129540340726456,0.0
0.13043478260869565,0.33739954998392796,2.0
0.17391304347826086,0.3515943426550948,1.0
0.21739130434782608,0.3459530697524911,4.0
0.2608695652173913,0.3862937962070073,15.0
0.30434782608695654,0.3998296367727419,20.0
0.34782608695652173,0.31968498874959816,24.0
0.391304347826087,0.35805528768884604,33.0
0.43478260869565216,0.4157441337190614,24.0
0.4782608695652174,0.4291610414657666,15.0
0.5217391304347826,0.43738990678238504,23.0
0.5652173913043478,0.38941176470588235,15.0
0.6086956521739131,0.3342076502732241,12.0
0.6521739130434783,0.3147412407585985,8.0
0.6956521739130435,0.3193281902925104,15.0
0.7391304347826086,0.3352876888460302,14.0
0.782608695652174,0.3333944069431051,11.0
0.8260869565217391,0.32848280295724847,22.0
0.8695652173913043,0.3098264223722276,17.0
0.9130434782608695,0.3333686917389907,22.0
0.9565217391304348,0.3432947605271616,19.0
1.0,0.3168402442944391,14.0
0.0,0.32354548376727743,9.0
0.043478260869565216,0.36175506268081004,9.0
0.08695652173913043,0.33482481517197044,1.0
0.13043478260869565,0.3750466088074574,3.0
0.17391304347826086,0.3480649308903889,4.0
0.21739130434782608,0.3306589521054323,1.0
0.2608695652173913,0.3192349726775956,4.0
0.30434782608695654,0.2786531661845066,5.0
0.34782608695652173,0.23968498874959818,10.0
0.391304347826087,0.23923175827708132,8.0
0.43478260869565216,0.24280295724847312,9.0
0.4782608695652174,0.2691610414657666,10.0
0.5217391304347826,0.3009193185470909,5.0
0.5652173913043478,0.2952941176470588,14.0
0.6086956521739131,0.285972356155577,12.0
0.6521739130434783,0.32532947605271617,9.0
0.6956521739130435,0.30050466088074573,11.0
0.7391304347826086,0.3317582770813243,11.0
0.782608695652174,0.24986499517839922,5.0
0.8260869565217391,0.2955416264866602,13.0
0.8695652173913043,0.32982642237222753,13.0
0.9130434782608695,0.2957216329154613,10.0
0.9565217391304348,0.3221182899389264,14.0
1.0,0.408604950176792,11.0
0.0,0.405898424943748,10.0
0.043478260869565216,0.42528447444551587,6.0
0.08695652173913043,0.4136483445837351,4.0
0.13043478260869565,0.3750466088074574,4.0
0.17391304347826086,0.37159434265509483,2.0
0.21739130434782608,0.38360012857602055,2.0
0.2608695652173913,0.31805850208936026,4.0
0.30434782608695654,0.2739472838315654,8.0
0.34782608695652173,0.29850851816136287,11.0
0.391304347826087,0.22981999357119895,13.0
0.43478260869565216,0.22162648666023782,16.0
0.4782608695652174,0.19857280617164894,18.0
0.5217391304347826,0.2256252009000321,8.0
0.5652173913043478,0.29058823529411765,15.0
0.6086956521739131,0.22597235615557698,10.0
0.6521739130434783,0.26650594664095145,12.0
0.6956521739130435,0.2440340726454516,16.0
0.7391304347826086,0.24822886531661845,9.0
0.782608695652174,0.3110414657666345,16.0
0.8260869565217391,0.2955416264866602,5.0
0.8695652173913043,0.3098264223722276,9.0
0.9130434782608695,0.3474863387978142,20.0
0.9565217391304348,0.272706525233044,9.0
1.0,0.3027225972356155,14.0
0.0,0.25766313082610093,10.0
0.043478260869565216,0.30175506268081,5.0
0.08695652173913043,0.33482481517197044,3.0
0.13043478260869565,0.34092896174863385,5.0
0.17391304347826086,0.3398296367727419,2.0
0.21739130434782608,0.37654130504660877,4.0
0.2608695652173913,0.34864673738347796,6.0
0.30434782608695654,0.42806493089038894,13.0
0.34782608695652173,0.3538026358084217,19.0
0.391304347826087,0.44629058180649306,19.0
0.43478260869565216,0.4498617807778849,16.0
0.4782608695652174,0.43857280617164895,22.0
0.5217391304347826,0.47503696560591446,18.0
0.5652173913043478,0.47058823529411764,14.0
0.6086956521739131,0.45891353262616524,14.0
0.6521739130434783,0.40062359369977496,13.0
0.6956521739130435,0.4252105432336869,25.0
0.7391304347826086,0.45293474766955966,15.0
0.782608695652174,0.4157473481195757,14.0
0.8260869565217391,0.442600450016072,7.0
0.8695652173913043,0.39923818707810993,13.0
0.9130434782608695,0.43689810350369657,23.0
0.9565217391304348,0.4244712311153969,21.0
1.0,0.40272259723561554,15.0
0.0,0.2929572484731598,6.0
0.043478260869565216,0.29469623915139825,3.0
0.08695652173913043,0.32776599164255865,8.0
0.13043478260869565,0.3279877852780456,1.0
0.17391304347826086,0.36335904853744777,2.0
0.21739130434782608,0.35889424622307936,5.0
0.2608695652173913,0.38394085503053677,5.0
0.30434782608695654,0.40571198971391836,15.0
0.34782608695652173,0.4314496946319511,24.0
0.391304347826087,0.3662905818064931,25.0
0.43478260869565216,0.4886853101896496,14.0
0.4782608695652174,0.49621986499517834,19.0
0.5217391304347826,0.44091931854709093,32.0
0.5652173913043478,0.5435294117647059,19.0
0.6086956521739131,0.49420765027322405,18.0
0.6521739130434783,0.4300353584056573,10.0
0.6956521739130435,0.441681131468981,15.0
0.7391304347826086,0.5305818064930891,14.0
0.782608695652174,0.3557473481195757,12.0
0.8260869565217391,0.4073063323690132,13.0
0.8695652173913043,0.39100289296046287,12.0
0.9130434782608695,0.34866280938604954,16.0
0.9565217391304348,0.3374124075859852,21.0
1.0,0.32860495017679203,12.0
0.0,0.29413371906139507,7.0
0.043478260869565216,0.31351976856316294,1.0
0.08695652173913043,0.3183542269366763,1.0
0.13043478260869565,0.345634844101575,1.0
0.17391304347826086,0.3610061073609772,3.0
0.21739130434782608,0.3859530697524911,3.0
0.2608695652173913,0.42041144326583085,5.0
0.30434782608695654,0.49159434265509483,12.0
0.34782608695652173,0.42439087110253937,27.0
0.391304347826087,0.4721729347476695,17.0
0.43478260869565216,0.5169206043072967,18.0
0.4782608695652174,0.5138669238187078,12.0
0.5217391304347826,0.46209578913532623,10.0
0.5652173913043478,0.49411764705882355,8.0
0.6086956521739131,0.5883252973320475,14.0
0.6521739130434783,0.49238829958212793,8.0
0.6956521739130435,0.5252105432336869,17.0
0.7391304347826086,0.46705239472838317,8.0
0.782608695652174,0.4686885245901639,14.0
0.8260869565217391,0.44024750883960145,12.0
0.8695652173913043,0.43806171648987463,12.0
0.9130434782608695,0.4733686917389907,15.0
0.9565217391304348,0.4350594664095146,12.0
1.0,0.3509578913532626,9.0
0.0,0.33413371906139505,6.0
0.043478260869565216,0.33116682738669234,3.0
0.08695652173913043,0.3465895210543234,3.0
0.13043478260869565,0.3738701382192221,2.0
0.17391304347826086,0.37041787206685955,4.0
0.21739130434782608,0.3718354226936676,2.0
0.2608695652173913,0.36982320797171325,3.0
0.30434782608695654,0.3986531661845066,13.0
0.34782608695652173,0.45027322404371584,21.0
0.391304347826087,0.4686435229829637,27.0
0.43478260869565216,0.5075088396014144,23.0
0.4782608695652174,0.5173963355834137,19.0
0.5217391304347826,0.540919318547091,24.0
0.5652173913043478,0.4,10.0
0.6086956521739131,0.4930311796849888,16.0
0.6521739130434783,0.44297653487624555,20.0
0.6956521739130435,0.44050466088074575,15.0
0.7391304347826086,0.40705239472838317,12.0
0.782608695652174,0.4404532304725169,14.0
0.8260869565217391,0.4073063323690132,14.0
0.8695652173913043,0.3204146576663452,8.0
0.9130434782608695,0.36278045644487306,11.0
0.9565217391304348,0.3291771134683381,11.0
1.0,0.3027225972356155,8.0
0.0,0.2447219543555127,7.0
0.043478260869565216,0.31587270973963355,2.0
0.08695652173913043,0.3018836387013822,3.0
0.13043478260869565,0.3315171970427515,0.0
0.17391304347826086,0.356300225008036,1.0
0.21739130434782608,0.3706589521054323,3.0
0.2608695652173913,0.33217614914818383,10.0
0.30434782608695654,0.3798296367727419,22.0
0.34782608695652173,0.33027322404371584,24.0
0.391304347826087,0.3945258759241401,22.0
0.43478260869565216,0.346332369013179,11.0
0.4782608695652174,0.3479845708775313,31.0
0.5217391304347826,0.44091931854709093,15.0
0.5652173913043478,0.32941176470588235,16.0
0.6086956521739131,0.305972356155577,18.0
0.6521739130434783,0.3170941819350691,9.0
0.6956521739130435,0.37462230793956924,17.0
0.7391304347826086,0.35058180649308907,9.0
0.782608695652174,0.33692381870781096,7.0
0.8260869565217391,0.2967180970748955,9.0
0.8695652173913043,0.27923818707810993,9.0
0.9130434782608695,0.27689810350369654,15.0
0.9565217391304348,0.34917711346833813,17.0
1.0,0.32860495017679203,10.0
0.0,0.285898424943748,15.0
0.043478260869565216,0.36881388621022176,0.0
0.08695652173913043,0.3465895210543234,2.0
0.13043478260869565,0.3503407264545162,3.0
0.17391304347826086,0.34571198971391837,3.0
0.21739130434782608,0.3283060109289617,3.0
0.2608695652173913,0.31805850208936026,7.0
0.30434782608695654,0.25630022500803595,5.0
0.34782608695652173,0.2173320475731276,9.0
0.391304347826087,0.20864352298296365,8.0
0.43478260869565216,0.15809707489553196,10.0
0.4782608695652174,0.22092574734811954,11.0
0.5217391304347826,0.25974284795885566,7.0
0.5652173913043478,0.22588235294117648,8.0
0.6086956521739131,0.23303117968498877,16.0
0.6521739130434783,0.27003535840565734,7.0
0.6956521739130435,0.25815171970427514,11.0
0.7391304347826086,0.2799935711989714,15.0
0.782608695652174,0.28751205400192864,10.0
0.8260869565217391,0.2778945676631308,12.0
0.8695652173913043,0.2604146576663452,10.0
0.9130434782608695,0.2474863387978142,16.0
0.9565217391304348,0.31035358405657343,13.0
1.0,0.3838990678238508,6.0
0.0,0.425898424943748,8.0
0.043478260869565216,0.4170491803278688,7.0
0.08695652173913043,0.4042365798778528,5.0
0.13043478260869565,0.4103407264545162,6.0
0.17391304347826086,0.3810061073609772,2.0
0.21739130434782608,0.35654130504660875,2.0
0.2608695652173913,0.29217614914818385,3.0
0.30434782608695654,0.23865316618450658,4.0
0.34782608695652173,0.20439087110253937,10.0
0.391304347826087,0.18511411121825777,18.0
0.43478260869565216,0.1675088396014143,15.0
0.4782608695652174,0.15386692381870776,13.0
0.5217391304347826,0.1903310832529733,16.0
0.5652173913043478,0.2541176470588235,10.0
0.6086956521739131,0.23420765027322404,19.0
0.6521739130434783,0.2512118289938926,12.0
0.6956521739130435,0.2769752491160398,14.0
0.7391304347826086,0.2388171006107361,10.0
0.782608695652174,0.25221793635486983,12.0
0.8260869565217391,0.28848280295724843,7.0
0.8695652173913043,0.27217936354869815,6.0
0.9130434782608695,0.2804275152684024,16.0
0.9565217391304348,0.2950594664095146,15.0
1.0,0.3768402442944391,21.0
0.0,0.2906043072966892,5.0
0.043478260869565216,0.3241080038572806,8.0
0.08695652173913043,0.3583542269366763,2.0
