lat,lon,2,3,4,5,6
40.66230380981902,-73.92260240900345,0,1,1,2,3
40.843760946104545,-73.91749759939653,1,0,2,3,1
40.71311933736111,-73.82240847876363,0,2,0,1,2
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.84282588333603,-73.88351807575677,1,0,2,3,1
40.836562311735484,-73.94109054990284,1,0,2,3,1
40.79845989869735,-73.95973580596724,1,0,2,0,5
40.84552406374189,-73.88095800927209,1,0,2,3,1
40.812878357593846,-73.9535532023634,1,0,2,0,5
40.66150063761366,-73.91257237318781,0,1,1,2,3
40.64753698959635,-73.90785551633766,0,1,1,2,3
40.826587113278656,-73.9508661679663,1,0,2,0,5
40.57358775088775,-73.99285474116026,0,1,3,4,0
40.84552406374189,-73.88095800927209,1,0,2,3,1
40.738067427990586,-73.86103973439566,0,2,0,1,2
40.85222228289129,-73.92898187223096,1,0,2,3,1
40.84864858614829,-73.91283604440669,1,0,2,3,1
40.59826323022351,-73.98923313888581,0,1,3,4,0
40.683360190773044,-73.94944294577164,0,1,1,2,3
40.826587113278656,-73.9508661679663,1,0,2,0,5
40.687319588404215,-73.94093393966676,0,1,1,2,3
40.84864858614829,-73.91283604440669,1,0,2,3,1
40.69243372570677,-73.79381349704997,0,2,0,1,2
40.60104882383861,-73.75606068837948,0,2,0,1,2
40.67422522165962,-73.94862791710617,0,1,1,2,3
40.77260351832685,-73.91687450936261,1,0,2,0,5
40.685283688725015,-73.81148173118696,0,2,0,1,2
40.614884533726546,-73.98033027783941,0,1,3,4,0
40.86702888727479,-73.91904509514228,1,0,2,3,1
40.818417103896756,-73.91869236368503,1,0,2,3,1
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.74421826813797,-73.86091142196557,1,2,0,1,2
40.85222228289129,-73.92898187223096,1,0,2,3,1
40.79845989869735,-73.95973580596724,1,0,2,0,5
40.6776654474885,-73.8826420553856,0,2,1,2,3
40.69243372570677,-73.79381349704997,0,2,0,1,2
40.687319588404215,-73.94093393966676,0,1,1,2,3
40.84552406374189,-73.88095800927209,1,0,2,3,1
40.821667450043606,-73.95481163398917,1,0,2,0,5
40.791493687493734,-73.94050565541572,1,0,2,0,5
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.67723284394943,-73.86840939045801,0,2,0,1,3
40.66380469754145,-73.92600331211473,0,1,1,2,3
40.780405739980225,-73.98593951782959,1,0,2,0,5
40.821667450043606,-73.95481163398917,1,0,2,0,5
40.85222228289129,-73.92898187223096,1,0,2,3,1
40.81809236083439,-73.91013029779178,1,0,2,3,1
40.843760946104545,-73.91749759939653,1,0,2,3,1
40.62430346349047,-73.95613403852816,0,1,1,2,0
40.863974007488046,-73.89820995792564,1,0,2,3,1
40.791493687493734,-73.94050565541572,1,0,2,0,5
40.8258146156813,-73.94228160488746,1,0,2,0,5
40.81949608469388,-73.94190050178308,1,0,2,0,5
40.84552406374189,-73.88095800927209,1,0,2,3,1
40.84864858614829,-73.91283604440669,1,0,2,3,1
40.687319588404215,-73.94093393966676,0,1,1,2,3
40.814480715853115,-73.91065539752243,1,0,2,3,1
40.686986251761084,-73.94398469853773,0,1,1,2,3
40.647847734766,-73.94828786343763,0,1,1,2,0
40.689183761711334,-73.91532341223173,0,1,1,2,3
40.856979828835605,-73.93058545169916,1,0,2,3,1
40.794354159862365,-73.94140960170793,1,0,2,0,5
40.84986815790645,-73.89129155011685,1,0,2,3,1
40.867881436186174,-73.9256388353561,1,0,2,3,1
40.76261146084314,-73.96134941793922,1,0,1,0,5
40.64417186226373,-73.9830206166529,0,1,3,2,0
40.843760946104545,-73.91749759939653,1,0,2,3,1
40.824454189289575,-73.88771986853519,1,0,2,3,1
40.821667450043606,-73.95481163398917,1,0,2,0,5
40.80532391601927,-73.94511685767458,1,0,2,0,5
40.85592134004386,-73.84232491924756,1,0,2,3,1
40.87076634841458,-73.9004557670793,1,0,2,3,1
40.61927234426689,-73.99657441214583,0,1,3,4,0
40.854301674144835,-73.93171607047358,1,0,2,3,1
40.82830508448664,-73.92085916575108,1,0,2,3,1
40.541135407737606,-74.18830591469624,0,1,3,4,4
40.69201893509991,-73.76500258589492,0,2,0,1,2
40.66315866212477,-73.86693409345021,0,2,0,1,3
40.608594916578454,-73.9926997307777,0,1,3,4,0
40.722536248903445,-73.99511882039742,0,1,1,0,5
40.76422158882514,-73.81564437413068,1,2,0,1,2
40.84552406374189,-73.88095800927209,1,0,2,3,1
40.883001659705904,-73.8557715060138,1,0,2,3,1
40.794354159862365,-73.94140960170793,1,0,2,0,5
40.777608314608216,-73.98205504342948,1,0,2,0,5
40.8295291733699,-73.89652457121207,1,0,2,3,1
40.69057879200004,-73.84283491465872,0,2,0,1,2
40.843726027283935,-73.93598450666033,1,0,2,3,1
40.74262244714865,-73.99796826857371,0,1,1,0,5
40.60104882383861,-73.75606068837948,0,2,0,1,2
40.81836308756774,-73.94304676983964,1,0,2,0,5
40.87924712072345,-73.86268655351853,1,0,2,3,1
40.780405739980225,-73.98593951782959,1,0,2,0,5
40.65904052386105,-73.91899114332982,0,1,1,2,3
40.63736251476623,-74.14495504546686,0,1,3,4,4
40.75984532315971,-73.99004085886382,0,1,1,0,5
40.848208146037024,-73.91858727369521,1,0,2,3,1
40.693764102905035,-73.90731562251986,0,1,1,2,3
40.631115891744564,-74.0263467614032,0,1,3,4,0
40.61927234426689,-73.99657441214583,0,1,3,4,0
40.69201893509991,-73.76500258589492,0,2,0,1,2
40.848208146037024,-73.91858727369521,1,0,2,3,1
40.68173658686451,-73.93083997647976,0,1,1,2,3
40.63736251476623,-74.14495504546686,0,1,3,4,4
40.64363673175577,-73.97006650931158,0,1,1,2,0
40.883001659705904,-73.8557715060138,1,0,2,3,1
40.686986251761084,-73.94398469853773,0,1,1,2,3
40.68703537889662,-73.94341494852195,0,1,1,2,3
40.73282337565429,-74.00862727435947,0,1,1,0,5
40.61852527812288,-74.02745482526103,0,1,3,4,0
40.69243372570677,-73.79381349704997,0,2,0,1,2
40.70251200689546,-73.918638971732,0,1,1,2,3
40.84986815790645,-73.89129155011685,1,0,2,3,1
40.61242505603995,-73.94021143002168,0,1,1,2,0
40.791493687493734,-73.94050565541572,1,0,2,0,5
40.57358775088775,-73.99285474116026,0,1,3,4,0
40.640049339607955,-73.94727419780796,0,1,1,2,0
40.68664040439784,-73.87954335806202,0,2,0,2,3
40.848208146037024,-73.91858727369521,1,0,2,3,1
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.86426072138255,-73.92082360738061,1,0,2,3,1
40.82830508448664,-73.92085916575108,1,0,2,3,1
40.82495417728639,-73.8773815809183,1,0,2,3,1
40.84533366448054,-73.88817256139895,1,0,2,3,1
40.84864858614829,-73.91283604440669,1,0,2,3,1
40.80976536690861,-73.94614995414922,1,0,2,0,5
40.780405739980225,-73.98593951782959,1,0,2,0,5
40.80059184134724,-73.96605534526978,1,0,2,0,5
40.780405739980225,-73.98593951782959,1,0,2,0,5
40.68173658686451,-73.93083997647976,0,1,1,2,3
40.62701275833746,-73.95662580149565,0,1,1,2,0
40.87277956585497,-73.90204010051565,1,0,2,3,1
40.81949608469388,-73.94190050178308,1,0,2,0,5
40.85222228289129,-73.92898187223096,1,0,2,3,1
40.791493687493734,-73.94050565541572,1,0,2,0,5
40.63736251476623,-74.14495504546686,0,1,3,4,4
40.82283821172336,-73.95176860041771,1,0,2,0,5
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.883001659705904,-73.8557715060138,1,0,2,3,1
40.88154126381984,-73.89648339982303,1,0,2,3,1
40.67624237756134,-73.96212771653751,0,1,1,2,0
40.652991725993054,-73.91245738686136,0,1,1,2,3
40.57818819257917,-74.00404985887391,0,1,3,4,0
40.863151426965146,-73.86433944374308,1,0,2,3,1
40.640356217599624,-73.95232928563073,0,1,1,2,0
40.605154182315985,-73.98001622766468,0,1,3,4,0
40.57358775088775,-73.99285474116026,0,1,3,4,0
40.710007571188335,-73.95218929928858,0,1,1,2,3
40.821667450043606,-73.95481163398917,1,0,2,0,5
40.66315866212477,-73.86693409345021,0,2,0,1,3
40.84552406374189,-73.88095800927209,1,0,2,3,1
40.6550723046846,-73.73156111614695,0,2,0,1,2
40.84552406374189,-73.88095800927209,1,0,2,3,1
40.81393034670507,-73.90883537201466,1,0,2,3,1
40.66150063761366,-73.91257237318781,0,1,1,2,3
40.715143852704905,-73.79528355334448,0,2,0,1,2
40.77850055071244,-73.91874471452377,1,0,2,0,5
40.67835744967798,-73.97913262979083,0,1,1,2,0
40.67975677896786,-73.85372698224404,0,2,0,1,2
40.61852527812288,-74.02745482526103,0,1,3,4,0
40.640049339607955,-73.94727419780796,0,1,1,2,0
40.81809236083439,-73.91013029779178,1,0,2,3,1
40.84552406374189,-73.88095800927209,1,0,2,3,1
40.780405739980225,-73.98593951782959,1,0,2,0,5
40.86426072138255,-73.92082360738061,1,0,2,3,1
40.64829832686724,-73.94929293476895,0,1,1,2,0
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.69428996877428,-73.9976307639511,0,1,1,2,0
40.733206608321076,-73.95300255122744,0,1,1,0,5
40.69428996877428,-73.9976307639511,0,1,1,2,0
40.83345625415271,-73.92824302905858,1,0,2,3,1
40.870655411048666,-73.89011500207667,1,0,2,3,1
40.84931717520009,-73.88632605807186,1,0,2,3,1
40.67838341187339,-73.89269232927336,0,2,1,2,3
40.71120965026345,-73.95897331500413,0,1,1,2,3
40.65110906122965,-73.96407002169796,0,1,1,2,0
40.6326115971313,-74.15110554044678,0,1,3,4,4
40.671086535725706,-73.94004709315108,0,1,1,2,3
40.851655637700304,-73.82855586675637,1,0,2,3,1
40.67137129831277,-73.91314703411085,0,1,1,2,3
40.83476547931958,-73.91604156816953,1,0,2,3,1
40.60104882383861,-73.75606068837948,0,2,0,1,2
40.89597196034699,-73.85933151533574,1,0,2,3,1
40.86861758494307,-73.89464871570927,1,0,2,3,1
40.846130777375485,-73.90473952585593,1,0,2,3,1
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.747060436157525,-73.874009780677,1,2,0,1,3
40.89597196034699,-73.85933151533574,1,0,2,3,1
40.687116301425135,-73.86099807904922,0,2,0,1,2
40.89597196034699,-73.85933151533574,1,0,2,3,1
40.80655789416365,-73.94857996519718,1,0,2,0,5
40.83300735348213,-73.92169916960842,1,0,2,3,1
40.64410447579055,-73.95642731255067,0,1,1,2,0
40.58924816168991,-73.7874784042411,0,2,0,1,2
40.85357818021313,-73.90266843414821,1,0,2,3,1
40.836664485984976,-73.91558382507789,1,0,2,3,1
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.61798642524737,-73.96017965775553,0,1,3,2,0
40.72792156590096,-74.0001118468558,0,1,1,0,5
40.86610129188564,-73.91920530467439,1,0,2,3,1
40.65123611619841,-73.95829303562495,0,1,1,2,0
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.851655637700304,-73.82855586675637,1,0,2,3,1
40.745379649022176,-73.89795447889693,1,2,1,0,3
40.83476547931958,-73.91604156816953,1,0,2,3,1
40.79845989869735,-73.95973580596724,1,0,2,0,5
40.84552406374189,-73.88095800927209,1,0,2,3,1
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.66326958602203,-73.8975322130808,0,1,1,2,3
40.65777098835021,-73.92085604115124,0,1,1,2,3
40.808523344997006,-73.94321774461757,1,0,2,0,5
40.750154037424196,-73.87679381893474,1,2,0,1,3
40.87287373187003,-73.84723479662969,1,0,2,3,1
40.815510167325854,-73.93563231275274,1,0,2,0,5
40.86610129188564,-73.91920530467439,1,0,2,3,1
40.853101755143605,-73.90080030266586,1,0,2,3,1
40.67346600283198,-73.95111596418009,0,1,1,2,3
40.639866763568186,-73.95705703694271,0,1,1,2,0
40.79318185829562,-73.9464306192642,1,0,2,0,5
40.66905874242817,-73.93605842450566,0,1,1,2,3
40.84747332022759,-73.91581589059129,1,0,2,3,1
40.82066312558797,-73.90211320671564,1,0,2,3,1
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.862287999613095,-73.89135439927384,1,0,2,3,1
40.6130361849189,-74.00306509246421,0,1,3,4,0
40.82580767158334,-73.9449192990116,1,0,2,0,5
40.75016194316218,-73.87395338652108,1,2,0,1,3
40.86836642930603,-73.9164221678853,1,0,2,3,1
40.83128430245884,-73.94689138731125,1,0,2,0,5
40.61407094270223,-74.0834107194835,0,1,3,4,4
40.83128430245884,-73.94689138731125,1,0,2,0,5
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.6524473812718,-73.95327567479099,0,1,1,2,0
40.65901840818415,-73.74195792298462,0,2,0,1,2
40.63683230857852,-74.13865217177002,0,1,3,4,4
40.8283323732395,-73.91673623331037,1,0,2,3,1
40.789363489951874,-73.97897505352061,1,0,2,0,5
40.82066312558797,-73.90211320671564,1,0,2,3,1
40.83417102437764,-73.92571626362835,1,0,2,3,1
40.633578010555226,-73.99272582071879,0,1,3,4,0
40.808523344997006,-73.94321774461757,1,0,2,0,5
40.87287373187003,-73.84723479662969,1,0,2,3,1
40.8233716323884,-73.92738313721195,1,0,2,3,1
40.853101755143605,-73.90080030266586,1,0,2,3,1
40.633578010555226,-73.99272582071879,0,1,3,4,0
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.61573256199096,-74.03230903712989,0,1,3,4,0
40.639866763568186,-73.95705703694271,0,1,1,2,0
40.86610129188564,-73.91920530467439,1,0,2,3,1
40.65929719133156,-73.95049199870071,0,1,1,2,0
40.67676470628796,-73.83718206633486,0,2,0,1,2
40.70140633337266,-73.74451318788616,0,2,0,1,2
40.84958872821029,-73.90764791261465,1,0,2,3,1
40.76312276052839,-73.99293909437723,1,1,1,0,5
40.863456053815035,-73.89911458035888,1,0,2,3,1
40.69617692277931,-73.93574031083149,0,1,1,2,3
40.541135407737606,-74.18830591469624,0,1,3,4,4
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.846130777375485,-73.90473952585593,1,0,2,3,1
40.84931717520009,-73.88632605807186,1,0,2,3,1
40.86158215342828,-73.8999525380637,1,0,2,3,1
40.66126734932739,-73.92420394711726,0,1,1,2,3
40.83476547931958,-73.91604156816953,1,0,2,3,1
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.81836308756774,-73.94304676983964,1,0,2,0,5
40.66905874242817,-73.93605842450566,0,1,1,2,3
40.83465851449688,-73.91615011574056,1,0,2,3,1
40.85357818021313,-73.90266843414821,1,0,2,3,1
40.863456053815035,-73.89911458035888,1,0,2,3,1
40.74355037770647,-73.85570529744417,1,2,0,1,2
40.64213527251177,-73.96073817503118,0,1,1,2,0
40.853101755143605,-73.90080030266586,1,0,2,3,1
40.75942290264157,-73.8256672901737,1,2,0,1,2
40.70818656218113,-74.00644912813304,0,1,1,2,0
40.61573256199096,-74.03230903712989,0,1,3,4,0
40.62269700870942,-73.96171141677269,0,1,3,2,0
40.66819395442707,-73.9527131199452,0,1,1,2,0
40.638567266926884,-73.98485964000541,0,1,3,4,0
40.841006147648265,-73.91129922391039,1,0,2,3,1
40.68231181041305,-74.00104919916355,0,1,1,2,0
40.82825993533801,-73.91908142404564,1,0,2,3,1
40.64213527251177,-73.96073817503118,0,1,1,2,0
40.863456053815035,-73.89911458035888,1,0,2,3,1
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.62269700870942,-73.96171141677269,0,1,3,2,0
40.68231181041305,-74.00104919916355,0,1,1,2,0
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.70818656218113,-74.00644912813304,0,1,1,2,0
40.747420328856705,-73.87685300997468,1,2,0,1,3
40.61798642524737,-73.96017965775553,0,1,3,2,0
40.6587300875729,-73.88082279613909,0,2,1,2,3
40.84747332022759,-73.91581589059129,1,0,2,3,1
40.61573256199096,-74.03230903712989,0,1,3,4,0
40.868307630679645,-73.86341779743378,1,0,2,3,1
40.682318527484696,-73.89469786516531,0,2,1,2,3
40.67346600283198,-73.95111596418009,0,1,1,2,3
40.83622840378746,-73.91234276542629,1,0,2,3,1
40.677050128651004,-73.78825854452612,0,2,0,1,2
40.81384269043013,-73.95593685955293,1,0,2,0,5
40.661501851475506,-73.95191048470116,0,1,1,2,0
40.75155664830534,-73.8239951376963,1,2,0,1,2
40.76070297110788,-73.82096044055038,1,2,0,1,2
40.680081794898825,-73.95324549684373,0,1,1,2,3
40.854566182330245,-73.9288564651587,1,0,2,3,1
40.69843231257633,-73.93430640878209,0,1,1,2,3
40.69541803097433,-73.92880630958234,0,1,1,2,3
40.69087879617138,-73.91366251784268,0,1,1,2,3
40.640488621432624,-74.01510836682478,0,1,3,4,0
40.86197987353109,-73.90285859125206,1,0,2,3,1
40.85188651616139,-73.89534031886241,1,0,2,3,1
40.7929515639777,-73.96981879949188,1,0,2,0,5
40.807646042550644,-73.92154116614326,1,0,2,0,5
40.88493924136359,-73.89964976786872,1,0,2,3,1
40.81940954698631,-73.95743976271781,1,0,2,0,5
40.8708917138821,-73.89942871413288,1,0,2,3,1
40.76070297110788,-73.82096044055038,1,2,0,1,2
40.8708917138821,-73.89942871413288,1,0,2,3,1
40.84180315646957,-73.85103594399368,1,0,2,3,1
40.64591782808841,-73.96145305153163,0,1,1,2,0
40.831636601044394,-73.85307147675842,1,0,2,3,1
40.66633318283632,-73.88355233873587,0,2,1,2,3
40.87966630523314,-73.8468214069951,1,0,2,3,1
40.59831046440868,-73.75522086304399,0,2,0,1,2
40.820629489925054,-73.92711515521721,1,0,2,3,1
40.90024733971466,-73.85642137448814,1,0,2,3,1
40.76916248662936,-73.92621838858115,1,0,2,0,5
40.76746431788267,-73.92751990822796,1,0,2,0,5
40.79845989869735,-73.95973580596724,1,0,2,0,5
40.62602322459271,-73.9467413075762,0,1,1,2,0
40.82753681682239,-73.89384293778974,1,0,2,3,1
40.82415532063795,-73.8626448718532,1,0,2,3,1
40.81547031777366,-73.85977985119331,1,0,2,3,1
40.74438381691545,-73.98661475823005,0,1,1,0,5
40.823932580644545,-73.9130021072331,1,0,2,3,1
40.6737792051301,-73.94013119348826,0,1,1,2,3
40.6188016114299,-73.98190322594374,0,1,3,4,0
40.8708917138821,-73.89942871413288,1,0,2,3,1
40.6188016114299,-73.98190322594374,0,1,3,4,0
40.71053424476463,-73.76996912406273,0,2,0,1,2
40.68557800392962,-73.95623074565354,0,1,1,2,3
40.857209965714844,-73.90009286924857,1,0,2,3,1
40.86636799383064,-73.88990515803532,1,0,2,3,1
40.67086385579882,-73.94482736066048,0,1,1,2,3
40.889682981540744,-73.84573500195754,1,0,2,3,1
40.70757495380374,-73.91330906170826,0,1,1,2,3
40.87850966961707,-73.8588585850499,1,0,2,3,1
40.81321549122145,-73.95240777684583,1,0,2,0,5
40.742752233957845,-73.88014561878013,1,2,0,1,3
40.780405739980225,-73.98593951782959,1,0,2,0,5
40.6737792051301,-73.94013119348826,0,1,1,2,3
40.76070297110788,-73.82096044055038,1,2,0,1,2
40.64147574040315,-73.95149252267916,0,1,1,2,0
40.84627367113683,-73.90833563366328,1,0,2,3,1
40.69736472724884,-73.92137883691592,0,1,1,2,3
40.67086385579882,-73.94482736066048,0,1,1,2,3
40.90421162492331,-73.8465043727862,1,0,2,3,1
40.70425918773857,-73.90619377872446,0,2,1,2,3
40.805135788640726,-73.93685241525233,1,0,2,0,5
40.85815332029757,-73.90905311165244,1,0,2,3,1
40.863456053815035,-73.89911458035888,1,0,2,3,1
40.790152780367016,-73.97322555786181,1,0,2,0,5
40.66318981146139,-73.94557262281035,0,1,1,2,3
40.77854737381131,-73.94737395485319,1,0,2,0,5
40.84388068058567,-73.93771919938261,1,0,2,3,1
40.7101301456111,-73.89346722594165,0,2,1,2,3
40.67934015517145,-73.93043505876992,0,1,1,2,3
40.838185758203664,-73.88747262902123,1,0,2,3,1
40.72302848239267,-73.93996789740476,0,1,1,2,3
40.877113915517775,-73.87421896750381,1,0,2,3,1
40.62660987731587,-74.15437742481096,0,1,3,4,4
40.84970175999533,-73.9192902867645,1,0,2,3,1
40.85815332029757,-73.90905311165244,1,0,2,3,1
40.66225298505151,-73.90596449782946,0,1,1,2,3
40.74438381691545,-73.98661475823005,0,1,1,0,5
40.72221240739222,-73.99617588674349,0,1,1,0,5
40.810634594668876,-73.94436108930424,1,0,2,0,5
40.81989452751751,-73.95523555304263,1,0,2,0,5
40.70350384759937,-73.8050969289953,0,2,0,1,2
40.81940954698631,-73.95743976271781,1,0,2,0,5
40.640488621432624,-74.01510836682478,0,1,3,4,0
40.838185758203664,-73.88747262902123,1,0,2,3,1
40.7172732931969,-73.79500285061827,0,2,0,1,2
40.82687657229544,-73.94750555800059,1,0,2,0,5
40.83199797423446,-73.91870828982425,1,0,2,3,1
40.857209965714844,-73.90009286924857,1,0,2,3,1
40.7101301456111,-73.89346722594165,0,2,1,2,3
40.62660987731587,-74.15437742481096,0,1,3,4,4
40.70757495380374,-73.91330906170826,0,1,1,2,3
40.82252952761944,-73.89892371147337,1,0,2,3,1
40.85329518115286,-73.91258415106148,1,0,2,3,1
40.852433504131334,-73.88194330601813,1,0,2,3,1
40.62752271374113,-74.0761612138779,0,1,3,4,4
40.68449426274567,-73.96562047525218,0,1,1,2,3
40.8388581336567,-73.94357854933698,1,0,2,3,1
40.8708917138821,-73.89942871413288,1,0,2,3,1
40.72679722320802,-73.8283142551584,0,2,0,1,2
40.67971723613814,-73.93701804577863,0,1,1,2,3
40.6737792051301,-73.94013119348826,0,1,1,2,3
40.640488621432624,-74.01510836682478,0,1,3,4,0
40.689855274539035,-73.92172664649934,0,1,1,2,3
40.7695188433292,-73.78992490250666,1,2,0,1,2
40.59599553669944,-73.74218707271653,0,2,0,1,2
40.87924712072345,-73.86268655351853,1,0,2,3,1
40.66318981146139,-73.94557262281035,0,1,1,2,3
40.86139710364104,-73.92782605462875,1,0,2,3,1
40.68994942197307,-73.91895359127425,0,1,1,2,3
40.836501854194985,-73.94094604934563,1,0,2,3,1
40.68449426274567,-73.96562047525218,0,1,1,2,3
40.65213936761837,-73.88301490958986,0,2,1,2,3
40.74206512275861,-73.87667164546652,1,2,0,1,3
40.70757495380374,-73.91330906170826,0,1,1,2,3
40.838185758203664,-73.88747262902123,1,0,2,3,1
40.85325951920774,-73.91260950127692,1,0,2,3,1
40.681259869115706,-73.94816100174978,0,1,1,2,3
40.772632908807516,-73.93243885017523,1,0,2,0,5
40.666030709849245,-73.89435951230264,0,2,1,2,3
40.68564482086869,-73.96733257810193,0,1,1,2,0
40.59831046440868,-73.75522086304399,0,2,0,1,2
40.71336444327525,-73.76336541721258,0,2,0,1,2
40.8388581336567,-73.94357854933698,1,0,2,3,1
40.76769388785952,-73.96753782077334,1,0,1,0,5
40.75221713520882,-73.87338284036925,1,2,0,1,3
40.68657888916902,-73.94739245258972,0,1,1,2,3
40.76797745892944,-73.80954366889156,1,2,0,1,2
40.823932580644545,-73.9130021072331,1,0,2,3,1
40.66861628274604,-73.9178944814673,0,1,1,2,3
40.66184697064424,-73.95701765619056,0,1,1,2,0
40.6737792051301,-73.94013119348826,0,1,1,2,3
40.638567266926884,-73.98485964000541,0,1,3,4,0
40.69678218046968,-73.78374211055845,0,2,0,1,2
40.75942290264157,-73.8256672901737,1,2,0,1,2
40.86722009204391,-73.88553981012404,1,0,2,3,1
40.84643096164128,-73.90940166279462,1,0,2,3,1
40.83924842108658,-73.9134482849396,1,0,2,3,1
40.73289225898755,-73.99632321135569,0,1,1,0,5
40.828451959095986,-73.94733087120245,1,0,2,0,5
40.66513395614907,-73.9272345998134,0,1,1,2,3
40.780405739980225,-73.98593951782959,1,0,2,0,5
40.710057435929734,-73.81621619681424,0,2,0,1,2
40.80684391338799,-73.94986931454459,1,0,2,0,5
40.67971723613814,-73.93701804577863,0,1,1,2,3
40.86995370406542,-73.88270041742129,1,0,2,3,1
40.63998488063282,-74.08662834974763,0,1,3,4,4
40.65662293540622,-73.91227602044573,0,1,1,2,3
40.83924842108658,-73.9134482849396,1,0,2,3,1
40.81990168976172,-73.95255473899363,1,0,2,0,5
40.79845989869735,-73.95973580596724,1,0,2,0,5
40.75577049237367,-73.96672789086574,0,1,1,0,5
40.64787804391834,-73.96278886761259,0,1,1,2,0
40.71174079461592,-73.94294308979808,0,1,1,2,3
40.71120965026345,-73.95897331500413,0,1,1,2,3
40.69747888000427,-73.93744123737393,0,1,1,2,3
40.70425918773857,-73.90619377872446,0,2,1,2,3
40.84592922366898,-73.91009630432157,1,0,2,3,1
40.71451236664034,-73.93648376105888,0,1,1,2,3
40.56211091964103,-74.11333639974674,0,1,3,4,4
40.57704298813817,-73.96230995850634,0,1,3,4,0
40.9033534294482,-73.84926288362053,1,0,2,3,1
40.76169313755142,-73.96499584154553,1,0,1,0,5
