X,Y,Z
0.0,0.3529572484731598,0.0
0.043478260869565216,0.5864609450337512,2.0
0.08695652173913043,0.4818836387013822,0.0
0.13043478260869565,0.5421054323368691,0.0
0.17391304347826086,0.4751237544198007,1.0
0.21739130434782608,0.42124718739954997,4.0
0.2608695652173913,0.3309996785599485,0.0
0.30434782608695654,0.22806493089038893,0.0
0.34782608695652173,0.1361555769848923,2.0
0.391304347826087,0.1027611700417872,1.0
0.43478260869565216,0.07692060430729665,5.0
0.4782608695652174,0.12092574734811953,10.0
0.5217391304347826,0.13856637737062033,2.0
0.5652173913043478,0.1988235294117647,12.0
0.6086956521739131,0.17773706203792994,3.0
0.6521739130434783,0.2135647701703632,7.0
0.6956521739130435,0.24285760205721632,7.0
0.7391304347826086,0.2858759241401479,17.0
0.782608695652174,0.2745708775313404,3.0
0.8260869565217391,0.2637769206043073,8.0
0.8695652173913043,0.25806171648987464,2.0
0.9130434782608695,0.24866280938604948,8.0
0.9565217391304348,0.29976534876245575,7.0
1.0,0.308604950176792,3.0
0.0,0.2894278367084539,1.0
0.043478260869565216,0.3605785920925747,1.0
0.08695652173913043,0.3712954034072645,0.0
0.13043478260869565,0.3503407264545162,1.0
0.17391304347826086,0.37159434265509483,1.0
0.21739130434782608,0.3436001285760205,1.0
0.2608695652173913,0.3004114432658309,1.0
0.30434782608695654,0.2468884603021536,2.0
0.34782608695652173,0.2514496946319511,6.0
0.391304347826087,0.21099646415943427,9.0
0.43478260869565216,0.23927354548376725,8.0
0.4782608695652174,0.17269045323047247,7.0
0.5217391304347826,0.23386049501767917,11.0
0.5652173913043478,0.2447058823529412,7.0
0.6086956521739131,0.25773706203792995,10.0
0.6521739130434783,0.24885888781742205,8.0
0.6956521739130435,0.2652105432336869,9.0
0.7391304347826086,0.2976406300225008,8.0
0.782608695652174,0.3133944069431051,7.0
0.8260869565217391,0.270835744133719,4.0
0.8695652173913043,0.31453230472516874,5.0
0.9130434782608695,0.3180745740919319,4.0
0.9565217391304348,0.3138829958212793,0.0
1.0,0.3874284795885567,1.0
0.0,0.3670748955319833,1.0
0.043478260869565216,0.41234329797492764,2.0
0.08695652173913043,0.4183542269366763,1.0
0.13043478260869565,0.4126936676309868,0.0
0.17391304347826086,0.416300225008036,3.0
0.21739130434782608,0.3577177756348441,2.0
0.2608695652173913,0.3145290903246544,1.0
0.30434782608695654,0.23630022500803596,1.0
0.34782608695652173,0.20556734169077465,2.0
0.391304347826087,0.1992317582770813,7.0
0.43478260869565216,0.17456766313082606,6.0
0.4782608695652174,0.2079845708775313,6.0
0.5217391304347826,0.22327225972356152,4.0
0.5652173913043478,0.24,7.0
0.6086956521739131,0.2847958855673417,5.0
0.6521739130434783,0.30297653487624554,32.0
0.6956521739130435,0.2652105432336869,9.0
0.7391304347826086,0.30587592414014786,9.0
0.782608695652174,0.32398264223722273,10.0
0.8260869565217391,0.2978945676631308,7.0
0.8695652173913043,0.3192381870781099,12.0
0.9130434782608695,0.29807457409193183,3.0
0.9565217391304348,0.312706525233044,6.0
1.0,0.32507553841208614,3.0
0.0,0.27648666023786567,7.0
0.043478260869565216,0.31704918032786883,5.0
0.08695652173913043,0.33835422693667633,3.0
0.13043478260869565,0.36092896174863387,2.0
0.17391304347826086,0.3386531661845066,1.0
0.21739130434782608,0.3883060109289617,3.0
0.2608695652173913,0.38511732561877204,4.0
0.30434782608695654,0.45159434265509485,11.0
0.34782608695652173,0.3596849887495982,10.0
0.391304347826087,0.4839376406300225,31.0
0.43478260869565216,0.546332369013179,34.0
0.4782608695652174,0.4679845708775313,18.0
0.5217391304347826,0.5079781420765027,31.0
0.5652173913043478,0.5552941176470588,34.0
0.6086956521739131,0.5000900032144006,27.0
0.6521739130434783,0.5065059466409515,38.0
0.6956521739130435,0.513445837351334,28.0
0.7391304347826086,0.4835229829636773,15.0
0.782608695652174,0.5510414657666345,18.0
0.8260869565217391,0.614365155898425,15.0
0.8695652173913043,0.6215911282545804,29.0
0.9130434782608695,0.5357216329154613,4.0
0.9565217391304348,0.49976534876245576,7.0
1.0,0.5309578913532625,11.0
0.0,0.3647219543555127,2.0
0.043478260869565216,0.40057859209257474,6.0
0.08695652173913043,0.38776599164255865,0.0
0.13043478260869565,0.39034072645451623,0.0
0.17391304347826086,0.3974766955962713,2.0
0.21739130434782608,0.42948248151719703,2.0
0.2608695652173913,0.6427643844423014,5.0
0.30434782608695654,0.7821825779492123,6.0
0.34782608695652173,0.7608614593378334,20.0
0.391304347826087,0.9757023465123754,30.0
0.43478260869565216,0.8251558984249437,30.0
0.4782608695652174,0.778572806171649,32.0
0.5217391304347826,0.697389906782385,38.0
0.5652173913043478,1.0,71.0
0.6086956521739131,0.6577370620379299,29.0
0.6521739130434783,0.7888588878174221,37.0
0.6956521739130435,0.5663870138219222,21.0
0.7391304347826086,0.6129347476695597,12.0
0.782608695652174,0.6428061716489875,11.0
0.8260869565217391,0.642600450016072,17.0
0.8695652173913043,0.5462970106075217,9.0
0.9130434782608695,0.5416039858566377,8.0
0.9565217391304348,0.4280006428801028,7.0
1.0,0.40272259723561554,7.0
0.0,0.35413371906139507,2.0
0.043478260869565216,0.32999035679845706,0.0
0.08695652173913043,0.37364834458373514,3.0
0.13043478260869565,0.36563484410157504,4.0
